user,n_decisions,H_real,H_window_real,H_window_shuffle_mean,H_window_shuffle_std,z_window,p_emp_lower
261,74,0.9352691398683566,0.7817205980815531,0.7746572326038762,0.04676552419088288,0.15103787672402422,0.531938722451102
262,74,0.9994730201859836,0.8336460249137155,0.842566533181324,0.04763885843299789,-0.1872527713936474,0.3847846086156554
263,74,0.8941071841443881,0.7710482052429544,0.732141885812099,0.04567152127688331,0.8518726406108963,0.8052477900883964
264,75,0.9709505944546686,0.7258229320980684,0.8121292404483643,0.04680428796306849,-1.8439829363155151,0.04595816167353306
265,74,0.9952525494396791,0.8368443548530404,0.8378016654846506,0.047787034890201176,-0.020032852714335202,0.4406223751049958
266,74,0.9809470132751208,0.6735940114572794,0.822393542189757,0.04784092491292594,-3.110297951038863,0.005359785608575657
267,75,0.9531971725430559,0.7836776570779476,0.7929565454236372,0.04668001574150727,-0.1987764613677929,0.38206471741130354
268,75,0.993707106604508,0.8562699708732964,0.8361437671821474,0.04755705883941022,0.4232011857400751,0.6290948362065517
269,75,0.9043814577244937,0.6002995569119324,0.7420398193780776,0.04573718886950192,-3.0990156144174237,0.005039798408063677
270,50,0.9814538950336537,0.7933970362352775,0.828407312357903,0.05725627074973719,-0.6114662318063429,0.23843046278148874
271,75,0.993707106604508,0.8622224608407744,0.8362801202135227,0.04730247705530523,0.5484351400228008,0.6701731930722771
272,50,1.0,0.9168152684617761,0.8479168475372135,0.05736082078181035,1.2011407784180606,0.9121235150593976
273,25,0.7219280948873623,0.5417735823844838,0.5739908896454022,0.08074364599388141,-0.39900733815463063,0.3464261429542818
274,73,0.9890076795739703,0.8136109949517228,0.8310307735171754,0.04819028529454534,-0.3614790503725086,0.3155873765049398
275,73,0.9505668528932194,0.7861961778317198,0.7908093525238734,0.04725795477295077,-0.09761689252777549,0.4294628214871405
276,75,0.9782176659354247,0.784385809298076,0.8189779216212977,0.04718607801203696,-0.7330999689017889,0.22263109475620976
277,25,0.9043814577244937,0.713661224024332,0.7612989452081816,0.08157928197407391,-0.583943864558517,0.2438302467901284
278,75,0.9426831892554922,0.825411890753907,0.7819352871635945,0.04676071083032205,0.9297678075954312,0.828286868525259
279,50,0.9814538950336537,0.7782494559945642,0.8283901647603251,0.05715874562495317,-0.8772184941698852,0.17731290748370065
280,75,0.9988455359952018,0.869591255248509,0.8413843742759307,0.047249941534707456,0.5969717645440664,0.6907723691052358
281,49,0.7300166301457938,0.5631755896111412,0.568967493375513,0.05256606288278641,-0.1101833283060738,0.4203431862725491
282,74,0.9915528503834039,0.7258785726296497,0.8338727644967469,0.0477766164252344,-2.2603984950691767,0.024759009639614415
283,50,0.9709505944546686,0.821011208010301,0.8169201672986274,0.057174673482686095,0.07155337254199665,0.47386104555817765
284,75,0.9988455359952018,0.8902813340314569,0.8408704917779312,0.04744542006754776,1.0414249085197231,0.8535658573657053
285,75,0.8165187119538281,0.5101704473724069,0.6514280973217015,0.04365388065283746,-3.235855503263556,0.003199872005119795
286,75,0.9895875212220556,0.8457478934267902,0.8319874311141544,0.04705915869422285,0.2924077415418206,0.5702971881124755
287,74,0.8605553930586318,0.6906630641745282,0.6969686818612925,0.04551990709907513,-0.13852439709597772,0.40910363585456583
288,74,0.9568886656798212,0.6799906713359294,0.797410541779669,0.047286157937483336,-2.483176378994028,0.01703931842726291
289,75,0.993707106604508,0.7226696490592971,0.8355590614117403,0.047246908193909344,-2.389350259473612,0.019479220831166752
290,75,0.9531971725430559,0.7629875782949999,0.7934415304913053,0.04687912759243459,-0.649627110407663,0.23643054277828887
291,75,0.9988455359952018,0.7703563727027347,0.8419752751810369,0.04689607471248031,-1.5271833072895213,0.0765969361225551
292,75,0.8554508105601306,0.5894234033553623,0.6915655710556057,0.044797456418617626,-2.280088555603652,0.021159153633854646
293,75,0.9988455359952018,0.725468855988004,0.8413962966279649,0.047495801276491056,-2.440793449616805,0.016959321627134913
294,75,0.9709505944546686,0.8324266090515776,0.8118598953007364,0.046875850672257,0.4387485977510673,0.6458941642334307
296,75,0.9531971725430559,0.6721837184871527,0.7930368881317756,0.04678437903332928,-2.5831949069694153,0.014039438422463102
297,75,0.8729882944709463,0.7426515756221164,0.7097906324267708,0.04494971325049098,0.7310601296213313,0.7564897404103836
298,74,0.9740248644357521,0.7500625539059644,0.8150449731350515,0.04775218251756199,-1.36082616130034,0.09623615055397784
299,75,0.8892881527272397,0.7394982925833455,0.7264196559028214,0.04562489471588149,0.2866557120179303,0.5863765449382025
300,75,0.9988455359952018,0.9639358761569977,0.841500023068563,0.04747502503430983,2.578952891545635,1.0
301,75,0.9626147059982517,0.6953189280887432,0.802471152538585,0.046914902484747154,-2.2839698853616692,0.021639134434622617
302,75,0.993707106604508,0.8629306130609026,0.8361431616456578,0.04723267172933916,0.5671381786054119,0.6808527658893644
303,75,0.9043814577244937,0.7577432405476501,0.7423234561082207,0.04598722107033152,0.3353058541164469,0.6082556697732091
304,75,0.993707106604508,0.8457478934267904,0.8360537994788578,0.04689283507686536,0.20672868108832085,0.5393784248630055
305,75,0.9782176659354247,0.5659341176437077,0.819605064967103,0.04728835262599135,-5.364343083162697,0.00011999520019199232
306,75,0.9782176659354247,0.8222586077151359,0.8195422900529538,0.04698636264696011,0.05781076697916953,0.49118035278588856
307,75,0.6652735227649414,0.4694984420266401,0.5014670914766756,0.03792365827225598,-0.8429737769634674,0.19571217151313947
308,25,0.9426831892554922,0.7848105096149909,0.8035130400242325,0.07919122744853861,-0.2361692198974341,0.3640254389824407
