User_ID,Experiment_number,Round_number,S,T,Game,Action,Opponent_ID,Opponent_Action
68,5,3,8,12,Snow Drift,D,789,C
68,5,4,8,11,Snow Drift,C,796,D
68,5,5,8,10,border Harmony/Snow Drift,C,806,C
68,5,6,9,15,Snow Drift,D,821,C
68,5,7,2,11,Prisoner's Dilemma,D,829,C
68,5,8,0,9,Stag-Hunt,C,835,C
68,5,9,1,13,Prisoner's Dilemma,C,843,D
68,5,10,0,6,Stag-Hunt,C,856,D
68,5,11,6,11,Snow Drift,C,864,C
68,5,12,9,14,Snow Drift,C,872,D
68,5,13,1,8,Stag-Hunt,C,880,C
68,5,14,0,13,Prisoner's Dilemma,C,892,D
69,5,1,3,7,Stag-Hunt,D,769,C
69,5,2,10,14,Snow Drift,D,781,C
69,5,3,8,10,border Harmony/Snow Drift,C,793,D
69,5,4,9,7,Harmony,C,800,C
69,5,5,3,13,Prisoner's Dilemma,D,812,D
69,5,6,3,12,Prisoner's Dilemma,D,819,C
69,5,7,9,10,border Harmony/Snow Drift,D,826,C
69,5,8,6,7,Harmony,C,836,C
69,5,9,4,10,border Stag-Hunt/Prisoner's Dilemma,D,845,C
69,5,10,9,8,Harmony,C,850,C
69,5,11,0,14,Prisoner's Dilemma,D,859,D
69,5,12,9,10,border Harmony/Snow Drift,D,Dummy,C
69,5,13,8,5,Harmony,C,Dummy,C
69,5,14,0,10,border Stag-Hunt/Prisoner's Dilemma,D,890,C
70,5,1,3,7,Stag-Hunt,C,770,D
70,5,2,1,14,Prisoner's Dilemma,C,782,D
70,5,3,4,9,Stag-Hunt,C,788,C
70,5,4,9,7,Harmony,C,801,C
70,5,5,1,6,Stag-Hunt,C,807,D
70,5,6,3,12,Prisoner's Dilemma,C,818,D
70,5,7,0,9,Stag-Hunt,D,Dummy,D
70,5,8,0,9,Stag-Hunt,C,834,C
70,5,9,3,9,Stag-Hunt,D,Dummy,D
70,5,10,4,14,Prisoner's Dilemma,C,Dummy,C
70,5,11,5,9,border Harmony/Stag-Hunt,C,Dummy,D
70,5,12,4,14,Prisoner's Dilemma,C,869,C
70,5,13,1,8,Stag-Hunt,C,879,C
70,5,14,0,10,border Stag-Hunt/Prisoner's Dilemma,C,891,D
71,6,1,6,13,Snow Drift,C,906,D
71,6,2,7,12,Snow Drift,C,922,C
71,6,3,2,14,Prisoner's Dilemma,D,Dummy,C
71,6,4,9,12,Snow Drift,D,947,C
71,6,5,1,12,Prisoner's Dilemma,D,966,C
71,6,6,8,5,Harmony,C,980,C
71,6,7,4,9,Stag-Hunt,D,986,D
71,6,8,10,15,Snow Drift,D,1003,D
71,6,9,5,6,border Harmony/Stag-Hunt,D,1024,D
71,6,10,8,9,Harmony,D,1042,C
71,6,11,8,8,Harmony,C,1054,C
71,6,12,7,15,Snow Drift,D,1068,C
71,6,13,4,11,Prisoner's Dilemma,D,1088,D
71,6,14,10,6,Harmony,C,1096,D
71,6,15,9,9,Harmony,C,1116,C
72,6,1,7,5,Harmony,C,898,D
72,6,2,10,7,Harmony,C,920,C
72,6,3,1,12,Prisoner's Dilemma,C,938,C
72,6,4,4,12,Prisoner's Dilemma,C,951,C
72,6,5,9,15,Snow Drift,D,Dummy,C
72,6,6,4,8,Stag-Hunt,C,977,D
72,6,7,2,6,Stag-Hunt,C,998,C
72,6,8,0,8,Stag-Hunt,C,1010,D
72,6,9,7,7,Harmony,C,1016,C
72,6,10,10,8,Harmony,D,1040,D
72,6,11,1,14,Prisoner's Dilemma,C,1057,C
72,6,12,6,12,Snow Drift,D,1066,D
72,6,13,5,6,border Harmony/Stag-Hunt,C,1080,D
72,6,14,10,6,Harmony,D,1097,C
72,6,15,10,8,Harmony,C,1109,C
73,6,1,7,6,Harmony,D,904,C
73,6,2,10,13,Snow Drift,C,914,D
73,6,3,0,12,Prisoner's Dilemma,D,933,D
73,6,4,4,8,Stag-Hunt,C,948,D
73,6,5,2,10,border Stag-Hunt/Prisoner's Dilemma,C,955,D
73,6,6,10,7,Harmony,D,974,C
73,6,7,0,15,Prisoner's Dilemma,C,994,D
73,6,8,3,6,Stag-Hunt,C,1012,D
73,6,9,3,11,Prisoner's Dilemma,C,Dummy,D
73,6,10,0,12,Prisoner's Dilemma,C,1035,D
73,6,11,1,14,Prisoner's Dilemma,C,1056,C
73,6,12,5,10,center of the TS plane,C,1065,C
73,6,13,5,9,border Harmony/Stag-Hunt,C,1081,D
73,6,14,2,9,Stag-Hunt,C,1101,D
73,6,15,10,8,Harmony,C,1110,C
74,6,1,9,8,Harmony,C,902,D
74,6,2,7,7,Harmony,C,912,C
74,6,3,0,12,Prisoner's Dilemma,D,934,D
74,6,4,4,8,Stag-Hunt,D,949,C
74,6,5,1,12,Prisoner's Dilemma,D,957,C
74,6,6,8,5,Harmony,C,978,C
74,6,7,7,6,Harmony,C,987,C
74,6,8,3,6,Stag-Hunt,D,1013,C
74,6,9,5,6,border Harmony/Stag-Hunt,D,1023,D
74,6,10,6,15,Snow Drift,D,1038,D
74,6,11,0,7,Stag-Hunt,D,1050,C
74,6,12,4,9,Stag-Hunt,D,1071,C
74,6,13,1,13,Prisoner's Dilemma,D,1075,D
74,6,14,3,7,Stag-Hunt,D,1093,D
74,6,15,1,13,Prisoner's Dilemma,D,1113,D
75,6,1,9,8,Harmony,D,901,C
75,6,2,7,12,Snow Drift,C,923,C
75,6,3,3,15,Prisoner's Dilemma,C,936,D
75,6,4,3,14,Prisoner's Dilemma,D,942,D
75,6,5,5,14,border Snow Drift/Prisoner's Dilemma,C,962,D
75,6,6,2,11,Prisoner's Dilemma,D,970,D
75,6,7,4,11,Prisoner's Dilemma,D,990,D
75,6,8,2,15,Prisoner's Dilemma,C,1009,D
75,6,9,6,6,Harmony,C,1026,C
75,6,10,1,9,Stag-Hunt,D,1032,D
75,6,11,0,7,Stag-Hunt,C,1049,D
75,6,12,10,15,Snow Drift,C,Dummy,C
75,6,13,0,10,border Stag-Hunt/Prisoner's Dilemma,D,1077,D
75,6,14,2,15,Prisoner's Dilemma,D,1094,D
75,6,15,2,6,Stag-Hunt,C,1112,C
76,6,1,4,9,Stag-Hunt,C,895,D
76,6,2,5,8,border Harmony/Stag-Hunt,C,918,D
76,6,3,5,12,border Snow Drift/Prisoner's Dilemma,D,927,D
76,6,4,3,14,Prisoner's Dilemma,D,943,D
76,6,5,1,12,Prisoner's Dilemma,C,965,D
76,6,6,10,7,Harmony,C,975,D
76,6,7,7,14,Snow Drift,C,Dummy,C
76,6,8,6,14,Snow Drift,C,1006,D
76,6,9,7,7,Harmony,C,1015,C
76,6,10,10,8,Harmony,D,1041,D
76,6,11,3,13,Prisoner's Dilemma,D,Dummy,D
76,6,12,7,15,Snow Drift,C,1069,D
76,6,13,1,13,Prisoner's Dilemma,D,1076,D
76,6,14,2,15,Prisoner's Dilemma,C,1103,D
76,6,15,5,11,border Snow Drift/Prisoner's Dilemma,D,1108,D
77,6,1,2,9,Stag-Hunt,D,Dummy,D
77,6,2,5,8,border Harmony/Stag-Hunt,D,919,C
77,6,3,9,14,Snow Drift,D,932,D
77,6,4,2,14,Prisoner's Dilemma,D,952,C
77,6,5,8,12,Snow Drift,D,967,C
77,6,6,4,8,Stag-Hunt,D,976,C
77,6,7,4,15,Prisoner's Dilemma,D,996,D
77,6,8,10,15,Snow Drift,D,1002,D
77,6,9,8,8,Harmony,C,1019,C
77,6,10,6,15,Snow Drift,D,1039,D
77,6,11,0,12,Prisoner's Dilemma,D,1047,D
77,6,12,5,14,border Snow Drift/Prisoner's Dilemma,D,1061,C
77,6,13,4,11,Prisoner's Dilemma,D,1087,D
77,6,14,3,7,Stag-Hunt,D,Dummy,C
77,6,15,5,11,border Snow Drift/Prisoner's Dilemma,D,1107,D
78,6,1,10,5,Harmony,C,907,C
78,6,2,10,7,Harmony,C,921,C
78,6,3,3,15,Prisoner's Dilemma,D,929,D
78,6,4,7,5,Harmony,C,944,D
78,6,5,0,11,Prisoner's Dilemma,D,964,C
78,6,6,9,11,Snow Drift,D,973,D
78,6,7,0,15,Prisoner's Dilemma,D,993,C
78,6,8,2,15,Prisoner's Dilemma,D,1008,C
78,6,9,6,6,Harmony,C,1025,C
78,6,10,3,6,Stag-Hunt,D,Dummy,D
78,6,11,8,8,Harmony,C,1053,C
78,6,12,6,8,Harmony,D,1063,C
78,6,13,4,14,Prisoner's Dilemma,D,1085,C
78,6,14,7,6,Harmony,C,1091,C
78,6,15,9,9,Harmony,C,1115,C
79,6,1,10,5,Harmony,C,908,C
79,6,2,9,15,Snow Drift,D,910,D
79,6,3,5,12,border Snow Drift/Prisoner's Dilemma,D,928,D
79,6,4,1,5,Stag-Hunt,D,940,C
79,6,5,2,10,border Stag-Hunt/Prisoner's Dilemma,D,956,C
79,6,6,8,5,Harmony,C,979,C
79,6,7,4,9,Stag-Hunt,D,985,D
79,6,8,5,8,border Harmony/Stag-Hunt,C,1001,C
79,6,9,4,10,border Stag-Hunt/Prisoner's Dilemma,D,1028,C
79,6,10,1,9,Stag-Hunt,D,1033,D
79,6,11,0,12,Prisoner's Dilemma,D,1048,D
79,6,12,1,13,Prisoner's Dilemma,D,1072,D
79,6,13,4,12,Prisoner's Dilemma,D,Dummy,C
79,6,14,1,11,Prisoner's Dilemma,D,1098,D
79,6,15,1,13,Prisoner's Dilemma,D,1114,D
80,6,1,9,15,Snow Drift,C,900,D
80,6,2,7,7,Harmony,C,913,C
80,6,3,3,15,Prisoner's Dilemma,D,930,D
80,6,4,1,5,Stag-Hunt,C,941,D
80,6,5,8,12,Snow Drift,C,968,D
80,6,6,9,11,Snow Drift,D,972,D
80,6,7,7,10,border Harmony/Snow Drift,C,992,D
80,6,8,3,8,Stag-Hunt,D,1004,C
80,6,9,4,10,border Stag-Hunt/Prisoner's Dilemma,C,1027,D
80,6,10,10,12,Snow Drift,D,1031,D
80,6,11,3,6,Stag-Hunt,C,1051,D
80,6,12,4,9,Stag-Hunt,C,1070,D
80,6,13,5,9,border Harmony/Stag-Hunt,D,1082,C
80,6,14,1,11,Prisoner's Dilemma,D,1099,D
80,6,15,10,10,border Harmony/Snow Drift,D,1105,C
81,6,1,7,6,Harmony,C,903,D
81,6,2,9,15,Snow Drift,D,911,D
81,6,3,1,12,Prisoner's Dilemma,C,937,C
81,6,4,4,12,Prisoner's Dilemma,C,950,C
81,6,5,0,11,Prisoner's Dilemma,C,963,D
81,6,6,5,12,border Snow Drift/Prisoner's Dilemma,C,982,C
81,6,7,7,6,Harmony,C,988,C
81,6,8,3,8,Stag-Hunt,C,1005,D
81,6,9,2,7,Stag-Hunt,C,1018,D
81,6,10,0,12,Prisoner's Dilemma,D,1034,C
81,6,11,3,6,Stag-Hunt,D,1052,C
81,6,12,5,14,border Snow Drift/Prisoner's Dilemma,C,1060,D
81,6,13,5,6,border Harmony/Stag-Hunt,D,1079,C
81,6,14,2,15,Prisoner's Dilemma,D,1102,C
81,6,15,10,10,border Harmony/Snow Drift,C,1106,D
82,6,1,4,9,Stag-Hunt,D,896,C
82,6,2,5,13,border Snow Drift/Prisoner's Dilemma,C,916,C
82,6,3,9,6,Harmony,D,925,C
82,6,4,7,5,Harmony,D,945,C
82,6,5,8,6,Harmony,D,959,C
82,6,6,3,5,Stag-Hunt,C,Dummy,D
82,6,7,4,11,Prisoner's Dilemma,D,989,D
82,6,8,0,6,Stag-Hunt,D,Dummy,D
82,6,9,8,13,Snow Drift,D,1022,D
82,6,10,10,12,Snow Drift,D,1030,D
82,6,11,1,14,Prisoner's Dilemma,C,1058,C
82,6,12,6,12,Snow Drift,D,1067,D
82,6,13,0,8,Stag-Hunt,D,1083,D
82,6,14,2,9,Stag-Hunt,D,1100,C
82,6,15,5,8,border Harmony/Stag-Hunt,C,Dummy,D
83,6,1,7,5,Harmony,D,897,C
83,6,2,5,13,border Snow Drift/Prisoner's Dilemma,C,917,C
83,6,3,9,6,Harmony,C,926,D
83,6,4,9,12,Snow Drift,C,946,D
83,6,5,1,12,Prisoner's Dilemma,C,958,D
83,6,6,5,12,border Snow Drift/Prisoner's Dilemma,C,983,C
83,6,7,2,6,Stag-Hunt,C,997,C
83,6,8,5,8,border Harmony/Stag-Hunt,C,1000,C
83,6,9,2,7,Stag-Hunt,D,1017,C
83,6,10,0,6,Stag-Hunt,C,1037,D
83,6,11,1,14,Prisoner's Dilemma,C,1055,C
83,6,12,5,10,center of the TS plane,C,1064,C
83,6,13,4,14,Prisoner's Dilemma,C,1086,D
83,6,14,7,6,Harmony,C,1090,C
83,6,15,8,5,Harmony,C,1117,C
84,6,1,6,13,Snow Drift,D,905,C
84,6,2,0,9,Stag-Hunt,D,Dummy,D
84,6,3,3,15,Prisoner's Dilemma,D,935,C
84,6,4,2,14,Prisoner's Dilemma,C,953,D
84,6,5,8,6,Harmony,C,960,D
84,6,6,8,5,Harmony,C,981,C
84,6,7,4,15,Prisoner's Dilemma,D,995,D
84,6,8,0,8,Stag-Hunt,D,1011,C
84,6,9,8,13,Snow Drift,D,1021,D
84,6,10,0,6,Stag-Hunt,D,1036,C
84,6,11,4,11,Prisoner's Dilemma,C,1045,D
84,6,12,6,8,Harmony,C,1062,D
84,6,13,0,10,border Stag-Hunt/Prisoner's Dilemma,D,1078,D
84,6,14,3,7,Stag-Hunt,D,1092,D
84,6,15,2,6,Stag-Hunt,C,1111,C
85,6,1,9,15,Snow Drift,D,899,C
85,6,2,10,13,Snow Drift,D,915,C
85,6,3,9,14,Snow Drift,D,931,D
85,6,4,6,15,Snow Drift,D,Dummy,D
85,6,5,5,14,border Snow Drift/Prisoner's Dilemma,D,961,C
85,6,6,2,11,Prisoner's Dilemma,D,971,D
85,6,7,7,10,border Harmony/Snow Drift,D,991,C
85,6,8,6,14,Snow Drift,D,1007,C
85,6,9,8,8,Harmony,C,1020,C
85,6,10,8,9,Harmony,C,1043,D
85,6,11,4,11,Prisoner's Dilemma,D,1046,C
85,6,12,1,13,Prisoner's Dilemma,D,1073,D
85,6,13,0,8,Stag-Hunt,D,1084,D
85,6,14,2,15,Prisoner's Dilemma,D,1095,D
85,6,15,8,5,Harmony,C,1118,C
86,7,1,4,8,Stag-Hunt,D,1135,D
86,7,2,1,6,Stag-Hunt,D,1139,C
86,7,3,7,15,Snow Drift,D,1157,D
86,7,4,10,9,Harmony,D,1175,D
86,7,5,7,11,Snow Drift,C,1195,D
86,7,6,0,8,Stag-Hunt,D,1220,D
86,7,7,4,10,border Stag-Hunt/Prisoner's Dilemma,D,1237,C
86,7,8,6,9,Harmony,D,1247,C
86,7,9,10,7,Harmony,C,1268,C
86,7,10,8,14,Snow Drift,D,1283,D
86,7,11,8,5,Harmony,C,1298,D
86,7,12,8,12,Snow Drift,D,1307,C
86,7,13,4,12,Prisoner's Dilemma,D,1337,D
86,7,14,3,12,Prisoner's Dilemma,C,1346,D
86,7,15,0,12,Prisoner's Dilemma,D,1365,C
86,7,16,4,8,Stag-Hunt,D,1382,D
86,7,17,1,6,Stag-Hunt,C,1395,D
86,7,18,6,5,Harmony,C,1416,C
87,7,1,10,11,Snow Drift,D,1122,D
87,7,2,3,8,Stag-Hunt,D,1144,C
87,7,3,7,15,Snow Drift,D,1156,D
87,7,4,2,15,Prisoner's Dilemma,C,1177,D
87,7,5,9,5,Harmony,C,1188,C
87,7,6,10,13,Snow Drift,C,1216,C
87,7,7,4,10,border Stag-Hunt/Prisoner's Dilemma,C,1236,D
87,7,8,7,9,Harmony,D,1254,C
87,7,9,9,10,border Harmony/Snow Drift,C,1262,C
87,7,10,3,10,border Stag-Hunt/Prisoner's Dilemma,D,1285,D
87,7,11,5,5,border Harmony/Stag-Hunt,C,1300,C
87,7,12,1,7,Stag-Hunt,D,1313,D
87,7,13,10,8,Harmony,C,1328,C
87,7,14,0,12,Prisoner's Dilemma,D,1347,D
87,7,15,4,8,Stag-Hunt,D,1371,C
87,7,16,4,8,Stag-Hunt,D,1381,D
87,7,17,10,11,Snow Drift,D,1400,C
87,7,18,3,14,Prisoner's Dilemma,D,1409,C
88,7,1,8,10,border Harmony/Snow Drift,D,1132,D
88,7,2,1,13,Prisoner's Dilemma,D,1142,C
88,7,3,2,13,Prisoner's Dilemma,C,1166,D
88,7,4,10,9,Harmony,D,1176,D
88,7,5,10,6,Harmony,C,1200,C
88,7,6,4,13,Prisoner's Dilemma,C,1208,D
88,7,7,6,9,Harmony,C,1230,C
88,7,8,6,15,Snow Drift,C,1251,D
88,7,9,9,10,border Harmony/Snow Drift,C,1263,C
88,7,10,9,14,Snow Drift,D,1279,D
88,7,11,5,12,border Snow Drift/Prisoner's Dilemma,D,1291,C
88,7,12,0,13,Prisoner's Dilemma,D,1316,D
88,7,13,3,8,Stag-Hunt,C,1330,C
88,7,14,3,12,Prisoner's Dilemma,D,1345,C
88,7,15,10,12,Snow Drift,D,1362,C
88,7,16,0,7,Stag-Hunt,D,1380,D
88,7,17,0,12,Prisoner's Dilemma,D,1406,D
88,7,18,10,15,Snow Drift,D,1418,C
89,7,1,4,13,Prisoner's Dilemma,C,1128,C
89,7,2,3,12,Prisoner's Dilemma,C,1145,C
89,7,3,6,15,Snow Drift,D,1155,D
89,7,4,7,6,Harmony,C,Dummy,D
89,7,5,3,6,Stag-Hunt,C,1202,C
89,7,6,3,5,Stag-Hunt,C,Dummy,C
89,7,7,9,10,border Harmony/Snow Drift,C,1227,D
89,7,8,1,7,Stag-Hunt,C,1242,D
89,7,9,8,10,border Harmony/Snow Drift,C,1265,C
89,7,10,2,11,Prisoner's Dilemma,C,1282,D
89,7,11,2,6,Stag-Hunt,C,1297,D
89,7,12,10,8,Harmony,C,Dummy,C
89,7,13,10,7,Harmony,C,1324,C
89,7,14,10,5,Harmony,C,Dummy,C
89,7,15,4,11,Prisoner's Dilemma,C,1367,D
89,7,16,9,13,Snow Drift,C,1377,D
89,7,17,6,9,Harmony,C,1397,D
89,7,18,3,14,Prisoner's Dilemma,C,1410,D
90,7,1,4,13,Prisoner's Dilemma,C,1129,C
90,7,2,1,13,Prisoner's Dilemma,C,1141,D
90,7,3,3,14,Prisoner's Dilemma,C,1160,C
90,7,4,6,11,Snow Drift,C,1174,C
90,7,5,3,6,Stag-Hunt,C,1203,C
90,7,6,10,13,Snow Drift,C,1215,C
90,7,7,9,9,Harmony,C,1228,D
90,7,8,1,9,Stag-Hunt,C,Dummy,D
90,7,9,4,13,Prisoner's Dilemma,C,1271,D
90,7,10,5,10,center of the TS plane,C,1277,D
90,7,11,5,9,border Harmony/Stag-Hunt,C,1305,D
90,7,12,10,11,Snow Drift,C,1312,D
90,7,13,3,8,Stag-Hunt,C,1331,C
90,7,14,4,7,Stag-Hunt,C,1342,D
90,7,15,6,11,Snow Drift,C,1360,D
90,7,16,8,15,Snow Drift,C,1386,D
90,7,17,7,13,Snow Drift,C,1405,D
90,7,18,10,15,Snow Drift,C,1417,D
91,7,1,9,6,Harmony,C,1121,C
91,7,2,2,13,Prisoner's Dilemma,D,1149,D
91,7,3,6,15,Snow Drift,D,1154,D
91,7,4,4,13,Prisoner's Dilemma,D,1186,D
91,7,5,5,11,border Snow Drift/Prisoner's Dilemma,D,1198,D
91,7,6,5,12,border Snow Drift/Prisoner's Dilemma,D,1212,D
91,7,7,7,14,Snow Drift,D,1223,D
91,7,8,5,15,border Snow Drift/Prisoner's Dilemma,D,1246,C
91,7,9,9,14,Snow Drift,D,1260,D
91,7,10,9,14,Snow Drift,D,1280,D
91,7,11,5,6,border Harmony/Stag-Hunt,C,1303,C
91,7,12,0,13,Prisoner's Dilemma,D,1315,D
91,7,13,0,15,Prisoner's Dilemma,D,1327,D
91,7,14,2,9,Stag-Hunt,D,1344,C
91,7,15,8,7,Harmony,C,1372,C
91,7,16,3,5,Stag-Hunt,D,1384,C
91,7,17,6,15,Snow Drift,D,1403,D
91,7,18,9,14,Snow Drift,D,1420,D
92,7,1,4,8,Stag-Hunt,D,1134,D
92,7,2,1,6,Stag-Hunt,C,1140,D
92,7,3,3,11,Prisoner's Dilemma,C,1165,D
92,7,4,4,13,Prisoner's Dilemma,D,1185,D
92,7,5,9,5,Harmony,C,1189,C
92,7,6,3,6,Stag-Hunt,C,1213,D
92,7,7,6,9,Harmony,C,1231,C
92,7,8,1,7,Stag-Hunt,D,1241,C
92,7,9,4,13,Prisoner's Dilemma,D,1270,C
92,7,10,9,11,Snow Drift,D,1275,D
92,7,11,2,12,Prisoner's Dilemma,D,1292,D
92,7,12,8,10,border Harmony/Snow Drift,D,1320,D
92,7,13,10,7,Harmony,C,1332,C
92,7,14,5,14,border Snow Drift/Prisoner's Dilemma,D,1351,D
92,7,15,4,8,Stag-Hunt,C,1370,D
92,7,16,9,13,Snow Drift,D,1378,C
92,7,17,10,14,Snow Drift,D,1393,D
92,7,18,6,10,border Harmony/Snow Drift,D,1413,D
93,7,1,6,6,Harmony,C,Dummy,D
93,7,2,0,8,Stag-Hunt,D,1147,C
93,7,3,9,8,Harmony,C,1169,C
93,7,4,2,9,Stag-Hunt,D,1179,D
93,7,5,3,13,Prisoner's Dilemma,D,1196,C
93,7,6,4,13,Prisoner's Dilemma,D,1207,C
93,7,7,6,6,Harmony,D,1233,C
93,7,8,6,12,Snow Drift,D,1249,D
93,7,9,6,14,Snow Drift,D,1267,D
93,7,10,6,6,Harmony,C,1288,C
93,7,11,5,9,border Harmony/Stag-Hunt,D,1304,C
93,7,12,10,11,Snow Drift,D,1317,C
93,7,13,4,9,Stag-Hunt,D,1334,D
93,7,14,5,14,border Snow Drift/Prisoner's Dilemma,D,1352,D
93,7,15,10,6,Harmony,C,1368,D
93,7,16,4,9,Stag-Hunt,D,1376,C
93,7,17,6,15,Snow Drift,D,1402,D
93,7,18,6,10,border Harmony/Snow Drift,D,1414,D
95,7,1,9,9,Harmony,C,1130,C
95,7,2,4,10,border Stag-Hunt/Prisoner's Dilemma,D,Dummy,C
95,7,3,4,11,Prisoner's Dilemma,C,1162,C
95,7,4,6,11,Snow Drift,C,1173,C
95,7,5,1,11,Prisoner's Dilemma,D,1192,D
95,7,6,3,14,Prisoner's Dilemma,D,1218,C
95,7,7,1,10,border Stag-Hunt/Prisoner's Dilemma,C,Dummy,C
95,7,8,5,15,border Snow Drift/Prisoner's Dilemma,C,1245,D
95,7,9,10,7,Harmony,C,1269,C
95,7,10,0,6,Stag-Hunt,C,Dummy,C
95,7,11,10,11,Snow Drift,D,1295,D
95,7,12,6,7,Harmony,D,1309,C
95,7,13,4,12,Prisoner's Dilemma,D,1336,D
95,7,14,2,9,Stag-Hunt,C,1343,D
95,7,15,0,12,Prisoner's Dilemma,C,1364,D
95,7,16,0,6,Stag-Hunt,C,1388,C
95,7,17,0,15,Prisoner's Dilemma,D,1398,D
95,7,18,9,5,Harmony,C,Dummy,D
