User_ID,n,coop_rate,H_D,I_D;T,I_D;S,I_D;S-T,I_D;TS_quad,I_D;T_norm,I_D;S_norm,I_D;S-T_norm,I_D;Opp,phenotype_entropy,phenotype_kmeans
83,15,0.8666666666666667,0.6145993412492041,0.433176173219572,0.25175300518993987,0.433176173219572,0.0941178067499212,0.7048106695642069,0.40962133912841364,0.7048106695642069,0.08522410996133045,Trustful,Trustful
84,15,0.4,1.0190404291509674,0.6058682596141385,0.4244450915845064,0.47477092506207097,0.3585678633110262,0.5945478140832243,0.4165144771911952,0.4658999893239126,-0.039103209766359504,Envious,Envious
85,15,0.2,0.7700179295836611,0.588594761554029,0.7700179295836611,0.7700179295836611,0.7700179295836611,0.7643909822622893,1.0,1.0,-0.034957369525560056,Optimist,Envious
86,18,0.3333333333333333,0.9583706963014053,0.5868258330388778,0.1605026349466342,0.43563985968085106,-0.03274088837421385,0.6123161270514499,0.16747448097698983,0.45456300089526464,-0.03534054655761809,Envious,Envious
87,18,0.3888888888888889,1.0041536270551445,0.43948459586995314,0.5487323746633428,0.6598434857744538,0.1642280157375522,0.43766669165834543,0.5464625729357728,0.6571140789577784,0.00788029169058746,Envious,Envious
88,18,0.3888888888888889,1.0041536270551445,0.2882986225119264,0.48142279043459024,0.6179052912098167,-0.062062848957897154,0.2871060908851291,0.4794314111541343,0.6153493594619895,-0.03068204438504263,Optimist,Undefined
89,18,0.9444444444444444,0.3496182913972408,0.3496182913972408,0.19843231803921405,0.12925940149274012,0.12925940149274012,1.0,0.5675684680174604,0.36971578625408336,0.048990321600724474,Trustful,Trustful
90,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trustful,Trustful
91,18,0.16666666666666666,0.6900972838952698,0.6900972838952698,0.2493795040862684,0.6900972838952698,0.6900972838952698,1.0,0.36136862136109293,1.0,0.31668908831502085,Envious,Envious
92,18,0.3888888888888889,1.0041536270551445,0.5505957069810642,0.13711264915389965,0.7635431828950727,0.4740113764440981,0.548318197680351,0.13654549011191283,0.7603848279015792,-0.021526653475013147,Optimist,Optimist
